,Term,Stem,wTFref,SType,Inn-Score,Inn-TF,Inn-wTF,Ope-Score,Ope-TF,Ope-wTF
2991,ongoing,ongo,,noref,,5.0,9.13943116180449e-05,,13.0,0.0006550108328714667
2992,online,onlin,,noref,,23.0,0.0004204138334430065,,3.0,0.00015115634604726154
2993,opening,open,0.00017775303036792736,raw,,,,0.3487452121846724,5.0,0.0002519272434121026
2994,openness,open,0.00020023985951085792,stem,-0.4478604685013412,7.0,0.00012795203626526284,1.7982403016004742,24.0,0.0012092507683780923
2995,opened,open,0.0002805499635927528,raw,,,,-0.6184371269858718,3.0,0.00015115634604726154
2996,open,open,0.0006810296826144686,raw,1.1943237913302276,123.0,0.0022483000658039044,4.239846473773218,938.0,0.04726155086411044
2997,openbts,openbt,,noref,,,,2.6595465234876454,25.0,0.001259636217060513
2998,opencores,opencor,,noref,,,,2.6110856904158157,22.0,0.0011084798710132514
2999,openhardware,openhardwar,,noref,,,,,5.0,0.0002519272434121026
3000,openrisc,openrisc,,noref,,,,,5.0,0.0002519272434121026
3001,openstand,openstand,,noref,,,,,10.0,0.0005038544868242052
3002,openstructures,openstructur,,noref,,,,,5.0,0.0002519272434121026
3003,operational,oper,5.3540069387929924e-05,raw,0.5347529063038866,5.0,9.13943116180449e-05,,,
3004,operated,oper,5.782327493896432e-05,raw,0.23464831385354845,4.0,7.311544929443592e-05,,,
3005,operate,oper,0.00010279693322482546,raw,-0.34071583105001335,4.0,7.311544929443592e-05,0.6732412577591698,4.0,0.00020154179472968206
3006,operator,oper,0.00010493853600034265,raw,,,,1.3457691511163794,8.0,0.0004030835894593641
3007,operations,oper,0.00017989463314344454,raw,0.19828066968267363,12.0,0.00021934634788330776,1.125226381502227,11.0,0.0005542399355066257
3008,operating,oper,0.00018631944146999614,raw,-0.12449272258037747,9.0,0.0001645097609124808,1.4648285111323676,16.0,0.0008061671789187282
3009,operation,oper,0.00024200111363344327,raw,-0.280611906980308,10.0,0.0001827886232360898,,,
3010,opinions,opinion,9.423052212275668e-05,raw,-0.5413865265121645,3.0,5.483658697082694e-05,,,
3011,opinion,opinion,0.0002055938664496509,raw,0.4702143851663153,18.0,0.0003290195218249616,,,
3012,opportunities,opportun,0.00010922174155137706,raw,1.5445696961888649,28.0,0.0005118081450610514,0.32493456349095373,3.0,0.00015115634604726154
3013,opportunity,opportun,0.00025913393583758086,raw,0.34413254669523685,20.0,0.0003655772464721796,,,
3014,opposed,oppos,8.780571379620508e-05,raw,0.2223782212617341,6.0,0.00010967317394165388,,,
3015,opposite,opposit,0.00017346982481689297,raw,-0.8639639748145613,4.0,7.311544929443592e-05,,,
3016,optical,optic,4.0690452734826745e-05,raw,1.9723405618113277,16.0,0.0002924617971777437,1.3123212170488392,3.0,0.00015115634604726154
3017,optics,optic,4.0690452734826745e-05,stem,1.1456619886268598,7.0,0.00012795203626526284,,,
3018,optimization,optim,3.426564440827515e-05,stem,0.7578964576180964,4.0,7.311544929443592e-05,2.1773186545354437,6.0,0.0003023126920945231
3019,optimal,optim,5.9964877714481516e-05,raw,-0.0894014027691073,3.0,5.483658697082694e-05,,,
3020,options,option,9.637212489827386e-06,stem,2.2495513343958136,5.0,9.13943116180449e-05,3.2635084232049962,5.0,0.0002519272434121026
3021,orbit,orbit,3.426564440827515e-05,raw,0.4702143851663154,3.0,5.483658697082694e-05,,,
3022,order,order,0.0008052426435944661,raw,0.12662468077623842,50.0,0.0009139431161804489,-0.37354596304435395,11.0,0.0005542399355066257
3023,ordinary,ordinari,0.0001541953998372382,raw,-1.0338630116099587,3.0,5.483658697082694e-05,,,
3024,organisms,organ,1.4991219428620379e-05,raw,1.2968929583507833,3.0,5.483658697082694e-05,,,
3025,organizing,organ,1.7132822204137576e-05,raw,1.856508746286206,6.0,0.00010967317394165388,,,
3026,organ,organ,2.5699233306206364e-05,raw,1.268722081384087,5.0,9.13943116180449e-05,,,
3027,organic,organ,8.138090546965349e-05,raw,-0.10710097986850821,4.0,7.311544929443592e-05,,,
3028,organized,organ,0.00011992975542896303,raw,-0.7825485833290526,3.0,5.483658697082694e-05,0.23140850548013042,3.0,0.00015115634604726154
3029,organizations,organ,0.000130637769306549,raw,2.02230100112895,54.0,0.0009870585654748849,2.7108356895035053,39.0,0.0019650324986144
3030,organization,organ,0.0002741251552662012,raw,1.6488693815079614,78.0,0.0014257512612415003,2.1979379417381795,49.0,0.0024688869854386053
3031,organisation,organis,,noref,,6.0,0.00010967317394165388,,5.0,0.0002519272434121026
3032,organisations,organis,,noref,,4.0,7.311544929443592e-05,,,
3033,organizational,organiz,1.0708013877585985e-05,raw,4.916779540977768,80.0,0.0014623089858887184,,,
3034,oriented,orient,2.355763053068917e-05,raw,1.9435201232758357,9.0,0.0001645097609124808,1.858864923416909,3.0,0.00015115634604726154
3035,orientation,orient,3.426564440827515e-05,raw,0.7578964576180964,4.0,7.311544929443592e-05,,,
3036,originality,origin,1.2849616653103182e-05,raw,2.837337999297932,12.0,0.00021934634788330776,,,
3037,origins,origin,1.4991219428620379e-05,raw,2.5008657626767192,10.0,0.0001827886232360898,,,
3038,originated,origin,3.212404163275796e-05,raw,1.515582159315613,8.0,0.00014623089858887184,1.5487099951130694,3.0,0.00015115634604726154
3039,originally,origin,4.925686383689553e-05,raw,0.6181345152429376,5.0,9.13943116180449e-05,2.21987826895424,9.0,0.00045346903814178467
3040,origin,origin,9.423052212275668e-05,raw,1.4510436381780416,22.0,0.0004021349711193975,,,
3041,original,origin,0.0002205850858782713,raw,1.5525130983429012,57.0,0.0010418951524457118,0.31517838854558916,6.0,0.0003023126920945231
3042,osat,osat,,noref,,,,,14.0,0.0007053962815538873
3043,ose,ose,,noref,,,,,8.0,0.0004030835894593641
3044,oshw,oshw,,noref,,,,,3.0,0.00015115634604726154
3045,oshwa,oshwa,,noref,,,,,6.0,0.0003023126920945231
3046,osi,osi,,noref,,,,2.797780451370941,36.0,0.0018138761525671387
3047,oslo,oslo,1.0708013877585985e-05,raw,2.3265123755319417,6.0,0.00010967317394165388,,,
3048,ospt,ospt,,noref,,,,,4.0,0.00020154179472968206
3049,osr,osr,,noref,,,,,4.0,0.00020154179472968206
3050,oss,oss,,noref,,,,,16.0,0.0008061671789187282
3051,others,other,0.0006917376964920547,raw,0.2583587936259568,49.0,0.00089566425385684,0.9358436458139271,35.0,0.001763490703884718
3052,otherwise,otherwis,0.00018417783869447896,raw,-0.7007185650814205,5.0,9.13943116180449e-05,0.09009497241355269,4.0,0.00020154179472968206
3053,otis,oti,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
3054,otto,otto,,noref,,5.0,9.13943116180449e-05,,,
3055,outbound,outbound,,noref,,3.0,5.483658697082694e-05,,,
3056,outcomes,outcom,2.355763053068917e-05,raw,2.3112449034011533,13.0,0.00023762521020691672,,,
3057,outcome,outcom,5.5681672163447126e-05,raw,1.9771367340748207,22.0,0.0004021349711193975,,,
3058,outer,outer,6.638968604103311e-05,raw,0.0964979753727312,4.0,7.311544929443592e-05,,,
3059,outgrowths,outgrowth,,noref,,,,,3.0,0.00015115634604726154
3060,outlined,outlin,1.2849616653103182e-05,raw,1.4510436381780418,3.0,5.483658697082694e-05,,,
3061,outline,outlin,2.5699233306206364e-05,raw,1.7387257106298226,8.0,0.00014623089858887184,,,
3062,outputs,output,1.0708013877585985e-05,raw,,,,2.6473222837811794,3.0,0.00015115634604726154
3063,output,output,7.49560971431019e-05,raw,0.5347529063038864,7.0,0.00012795203626526284,0.7014121347258658,3.0,0.00015115634604726154
3064,outside,outsid,0.00044973658285861137,raw,-0.3697033679232657,17.0,0.0003107406595013526,-0.2430494741149853,7.0,0.0003526981407769436
3065,outsourcing,outsourc,,noref,,3.0,5.483658697082694e-05,,,
3066,overall,overal,2.5699233306206364e-05,raw,2.3673343700521965,15.0,0.0002741829348541347,1.7718535464272793,3.0,0.00015115634604726154
3067,overcome,overcom,5.5681672163447126e-05,raw,0.49553219315060526,5.0,9.13943116180449e-05,,,
3068,overlapping,overlap,6.424808326551591e-06,raw,2.6550164425039777,5.0,9.13943116180449e-05,,,
3069,overlap,overlap,8.566411102068788e-06,raw,2.7038066066734094,7.0,0.00012795203626526284,,,
3070,overlooked,overlook,1.4991219428620379e-05,raw,1.2968929583507833,3.0,5.483658697082694e-05,,,
3071,overrepresentation,overrepresent,,noref,,3.0,5.483658697082694e-05,,,
3072,overtake,overtak,6.424808326551591e-06,raw,2.1441908187379872,3.0,5.483658697082694e-05,,,
3073,overused,overus,,noref,,3.0,5.483658697082694e-05,,,
3074,overview,overview,,noref,,5.0,9.13943116180449e-05,,4.0,0.00020154179472968206
3075,owned,own,7.28144943675847e-05,raw,0.004124655241716137,4.0,7.311544929443592e-05,1.0180817440508991,4.0,0.00020154179472968206
3076,owner,owner,7.06728915920675e-05,raw,0.5935934063268199,7.0,0.00012795203626526284,,,
3077,owners,owner,7.49560971431019e-05,raw,-0.31254495408331706,3.0,5.483658697082694e-05,1.2122377584918567,5.0,0.0002519272434121026
3078,ownership,ownership,4.711526106137834e-05,raw,1.4510436381780416,11.0,0.00020106748555969876,2.2643300315250734,9.0,0.00045346903814178467
3079,oxford,oxford,3.854884995930955e-05,raw,2.0264077830816034,16.0,0.0002924617971777437,,,
3080,oxygen,oxygen,9.423052212275668e-05,raw,-0.5413865265121645,3.0,5.483658697082694e-05,,,
3081,pace,pace,9.208891934723948e-05,raw,-0.23071493583568492,4.0,7.311544929443592e-05,,,
3082,pacific,pacif,6.638968604103311e-05,raw,0.31964152668694107,5.0,9.13943116180449e-05,,,
3083,packed,pack,4.0690452734826745e-05,raw,0.29836412823965613,3.0,5.483658697082694e-05,,,
3084,packages,packag,1.2849616653103182e-05,raw,,,,3.445829979998951,8.0,0.0004030835894593641
3085,package,packag,4.283205551034394e-05,raw,0.24707083385210565,3.0,5.483658697082694e-05,,,
3086,page,page,0.000141345783184135,raw,1.2126326147330433,26.0,0.00047525042041383344,0.06710545418885416,3.0,0.00015115634604726154
3087,paid,paid,0.00031053240244999355,raw,-1.0407834544545322,6.0,0.00010967317394165388,,,
3088,paint,paint,7.92393026941363e-05,raw,-0.3681148052381279,3.0,5.483658697082694e-05,,,
3089,painting,paint,0.00012635456375551462,raw,0.4645486476306381,11.0,0.00020106748555969876,,,
3090,painter,painter,4.4973658285861136e-05,raw,0.19828066968267363,3.0,5.483658697082694e-05,,,
3091,paleolithic,paleolith,,noref,,5.0,9.13943116180449e-05,,,
3092,palmon,palmon,,noref,,3.0,5.483658697082694e-05,,,
3093,pan,pan,3.426564440827515e-05,raw,0.7578964576180964,4.0,7.311544929443592e-05,2.870465835095389,12.0,0.0006046253841890462
3094,panel,panel,6.638968604103311e-05,raw,-0.19118409707904957,3.0,5.483658697082694e-05,,,
3095,papers,paper,0.00010922174155137706,raw,-0.40134045286644826,4.0,7.311544929443592e-05,,,
3096,paper,paper,0.00033623163575619995,raw,-0.07884164255410521,17.0,0.0003107406595013526,0.6668514596603986,13.0,0.0006550108328714667
3097,papermaking,papermak,,noref,,3.0,5.483658697082694e-05,,,
3098,paperwork,paperwork,,noref,,,,,3.0,0.00015115634604726154
3099,parachute,parachut,,noref,,4.0,7.311544929443592e-05,,,
3100,paradigm,paradigm,1.2849616653103182e-05,raw,4.629097468525988,72.0,0.0013160780872998464,3.7642837111174856,11.0,0.0005542399355066257
3101,paradigms,paradigm,1.2849616653103182e-05,stem,2.837337999297932,12.0,0.00021934634788330776,,,
3102,paradoxes,paradox,1.6418954612298512e-05,stem,2.592215541264947,12.0,0.00021934634788330776,,,
3103,paradox,paradox,1.9274424979654775e-05,raw,3.7311558753200287,44.0,0.000804269942238795,,,
3104,parallel,parallel,8.566411102068788e-05,raw,-0.44607634670783963,3.0,5.483658697082694e-05,,,
3105,parameters,paramet,1.7132822204137576e-05,raw,1.1633615657262608,3.0,5.483658697082694e-05,2.1773186545354437,3.0,0.00015115634604726154
3106,parametric,parametr,,noref,,,,,7.0,0.0003526981407769436
3107,parent,parent,3.212404163275796e-05,raw,0.5347529063038865,3.0,5.483658697082694e-05,,,
3108,parents,parent,0.00019488585257206492,raw,-0.574909218550808,6.0,0.00010967317394165388,,,
3109,paris,pari,0.0001434873859596522,raw,-0.4510638882188787,5.0,9.13943116180449e-05,,,
3110,park,park,0.00020131066089861652,raw,-0.0012086907336464818,11.0,0.00020106748555969876,,,
3111,parliament,parliament,3.426564440827515e-05,raw,,,,1.7718535464272793,4.0,0.00020154179472968206
3112,parts,part,0.00024200111363344327,raw,-0.5037554582945177,8.0,0.00014623089858887184,1.3751990680012698,19.0,0.0009573235249659898
3113,part,part,0.0010708013877585986,raw,-0.06308409445173392,55.0,0.001005337427798494,-0.34840998977281173,15.0,0.0007557817302363078
3114,parties,parti,0.00012635456375551462,raw,0.36923846782631325,10.0,0.0001827886232360898,2.447906293627925,29.0,0.001461178011790195
3115,party,parti,0.00046258619951171457,raw,,,,-0.4253710309089401,6.0,0.0003023126920945231
3116,participant,particip,8.566411102068788e-06,raw,2.1441908187379872,4.0,7.311544929443592e-05,3.3812914588613796,5.0,0.0002519272434121026
3117,participants,particip,1.4991219428620379e-05,raw,3.4563772077041555,26.0,0.00047525042041383344,3.697144408279857,12.0,0.0006046253841890462
3118,participated,particip,2.7840836081723563e-05,raw,0.9655358223963407,4.0,7.311544929443592e-05,,,
3119,participative,particip,3.3347814647339215e-05,stem,,,,1.511322463041449,3.0,0.00015115634604726154
3120,participate,particip,4.711526106137834e-05,raw,0.4394427264995617,4.0,7.311544929443592e-05,2.14654699586869,8.0,0.0004030835894593641
3121,participation,particip,8.780571379620508e-05,raw,0.5100602937135151,8.0,0.00014623089858887184,2.535618294201178,22.0,0.0011084798710132514
3122,participatory,participatori,,noref,,5.0,9.13943116180449e-05,,,
3123,particle,particl,4.4973658285861136e-05,raw,0.19828066968267363,3.0,5.483658697082694e-05,,,
3124,particular,particular,0.0003833468968175783,raw,0.8069526146072904,47.0,0.000859106529209622,0.6788123028086251,15.0,0.0007557817302363078
3125,particularly,particularli,0.00031267400522551076,raw,0.6263200998293771,32.0,0.0005849235943554873,-0.033699244933111425,6.0,0.0003023126920945231
3126,partners,partner,3.426564440827515e-05,raw,1.4510436381780418,8.0,0.00014623089858887184,,,
3127,partner,partner,6.85312888165503e-05,raw,0.7578964576180964,8.0,0.00014623089858887184,,,
3128,partnership,partnership,3.854884995930955e-05,raw,1.0455785300698772,6.0,0.00010967317394165388,,,
3129,partnerships,partnership,3.854884995930955e-05,stem,0.6401134219617128,4.0,7.311544929443592e-05,,,
3130,pass,pass,0.00019060264702103053,raw,-1.2458332623260433,3.0,5.483658697082694e-05,,,
3131,passed,pass,0.00033623163575619995,raw,-1.8134426979422116,3.0,5.483658697082694e-05,-0.5118035366812476,4.0,0.00020154179472968206
3132,passenger,passeng,2.9982438857240758e-05,raw,1.1145714015568287,5.0,9.13943116180449e-05,,,
3133,passion,passion,5.9964877714481516e-05,raw,0.19828066968267363,4.0,7.311544929443592e-05,,,
3134,past,past,0.0006017903799203323,raw,-1.1915787576017132,10.0,0.0001827886232360898,-0.6884472925585207,6.0,0.0003023126920945231
3135,patented,patent,6.424808326551591e-06,raw,2.6550164425039777,5.0,9.13943116180449e-05,3.445829979998951,4.0,0.00020154179472968206
3136,patents,patent,4.0690452734826745e-05,raw,2.418627664439747,25.0,0.00045697155809022445,3.679444831180456,32.0,0.0016123343578374565
3137,patentable,patent,4.0690452734826745e-05,stem,0.29836412823965613,3.0,5.483658697082694e-05,,,
3138,patent,patent,7.49560971431019e-05,raw,2.4806630553591997,49.0,0.00089566425385684,3.2137177587019807,37.0,0.0018642616012495591
3139,paths,path,2.9982438857240758e-05,raw,0.603745777790838,3.0,5.483658697082694e-05,,,
3140,path,path,9.423052212275668e-05,raw,0.7578964576180962,11.0,0.00020106748555969876,0.4725705622970183,3.0,0.00015115634604726154
3141,patients,patient,7.70976999186191e-05,raw,-0.05303375859823247,4.0,7.311544929443592e-05,,,
3142,patrick,patrick,,noref,,,,,5.0,0.0002519272434121026
3143,patterns,pattern,0.00010065533044930826,raw,0.7789498668159286,12.0,0.00021934634788330776,,,
3144,pattern,pattern,0.00024200111363344327,raw,-0.5037554582945177,8.0,0.00014623089858887184,,,
3145,paul,paul,8.138090546965349e-05,raw,1.2791933812513825,16.0,0.0002924617971777437,0.6191740364888938,3.0,0.00015115634604726154
3146,pavel,pavel,,noref,,5.0,9.13943116180449e-05,,,
3147,pavlov,pavlov,,noref,,3.0,5.483658697082694e-05,,,
3148,paying,pay,5.5681672163447126e-05,raw,-0.015293430615385498,3.0,5.483658697082694e-05,,,
3149,pay,pay,0.0003683556773889579,raw,-1.393865745641366,5.0,9.13943116180449e-05,-0.043436420210969794,7.0,0.0003526981407769436
3150,payments,payment,0.00010493853600034265,raw,-0.64901719070453,3.0,5.483658697082694e-05,,,
3151,payment,payment,0.00011350494710241145,raw,,,,1.4904410869890938,10.0,0.0005038544868242052
3152,pbx,pbx,,noref,,,,,4.0,0.00020154179472968206
3153,pcs,pc,,noref,,,,,6.0,0.0003023126920945231
3154,pci,pci,,noref,,,,,4.0,0.00020154179472968206
3155,pearce,pearc,,noref,,,,,14.0,0.0007053962815538873
3156,pecuniary,pecuniari,,noref,,6.0,0.00010967317394165388,,,
3157,peer,peer,1.7132822204137576e-05,raw,2.8979626211143668,17.0,0.0003107406595013526,4.928853967577393,47.0,0.0023681160880737644
3158,pendulum,pendulum,,noref,,4.0,7.311544929443592e-05,,,
3159,penetration,penetr,3.212404163275796e-05,raw,0.8224349787556675,4.0,7.311544929443592e-05,,,
3160,pennsylvania,pennsylvania,9.637212489827387e-05,raw,-0.5638593823642232,3.0,5.483658697082694e-05,,,
3161,peoples,peopl,7.70976999186191e-05,raw,0.3524313495099318,6.0,0.00010967317394165388,,,
3162,people,peopl,0.001813937550863066,raw,0.18161361719746194,119.0,0.0021751846165094686,-0.639113807938444,19.0,0.0009573235249659898
3163,per,per,0.0007945346297168802,raw,-1.6925697021896124,8.0,0.00014623089858887184,-0.273147505272265,12.0,0.0006046253841890462
3164,perceived,perceiv,2.5699233306206364e-05,raw,1.856508746286206,9.0,0.0001645097609124808,,,
3165,perceive,perceiv,2.7840836081723563e-05,raw,0.6778537499445598,3.0,5.483658697082694e-05,,,
3166,percentage,percentag,9.851372767379107e-05,raw,-0.5858382890829983,3.0,5.483658697082694e-05,,,
3167,perceptions,percept,1.9274424979654775e-05,raw,1.0455785300698772,3.0,5.483658697082694e-05,,,
3168,perception,percept,6.210648048999872e-05,raw,0.9741195660877322,9.0,0.0001645097609124808,,,
3169,perens,peren,,noref,,,,2.702508720573153,28.0,0.0014107925631077745
3170,perez,perez,,noref,,3.0,5.483658697082694e-05,,,
3171,performing,perform,3.640724718379235e-05,raw,0.6972718358016614,4.0,7.311544929443592e-05,1.4235468521590635,3.0,0.00015115634604726154
3172,perform,perform,6.210648048999872e-05,raw,0.16318934987140352,4.0,7.311544929443592e-05,,,
3173,performed,perform,7.49560971431019e-05,raw,,,,1.2122377584918567,5.0,0.0002519272434121026
3174,performance,perform,0.000261275538613098,raw,1.231990072115357,49.0,0.00089566425385684,0.9190762202754502,13.0,0.0006550108328714667
3175,perhaps,perhap,0.0006574720520837795,raw,-1.7908974596211553,6.0,0.00010967317394165388,-1.4700875513719176,3.0,0.00015115634604726154
3176,periods,period,0.00010065533044930826,raw,-0.6073444943039621,3.0,5.483658697082694e-05,,,
